"","MM","GS","group"
"KIF14",0.818672530327089,0.168442385315329,TRUE
"KIF15",0.87731877295249,0.17453167915157,TRUE
"KIF18A",0.914808330047971,0.189053607945637,TRUE
"KIF18B",0.947962547441802,0.155507996387445,TRUE
"KIF20A",0.87155822893864,0.181306346214832,TRUE
"KIF20B",0.751571676796649,0.150384319936806,TRUE
"KIF22",0.594468973996959,0.105102594721932,FALSE
"KIF23",0.929417170924998,0.203899064316224,TRUE
"KIF24",0.689704666696888,0.167381504003878,TRUE
"KIF2A",0.552620026746756,0.172784047455899,FALSE
"KIF2C",0.906561067247491,0.201346020017979,TRUE
"KIF4A",0.914468679068862,0.168616018071894,TRUE
"KIFC1",0.920269656215966,0.176293310163298,TRUE
"KLF6",0.350238308467903,0.0938429645928704,FALSE
"KMT5A",0.435203288151953,0.112038735740788,FALSE
"KMT5C",0.497179339844672,0.0828845117398573,FALSE
"KNL1",0.402902578230647,0.102650292863903,FALSE
"KNOP1",0.414337726739053,0.208541282867314,FALSE
"KNSTRN",0.634437168486917,0.11838186568675,FALSE
"KNTC1",0.852077705423531,0.140146920732622,FALSE
"KPNA2",0.756672728232889,0.207343495398071,TRUE
"KPNB1",0.566734018036867,0.21023466184597,FALSE
"KREMEN2",0.453830726918559,0.12835799853875,FALSE
"KRT18P5",0.494120932709952,0.037943186087615,FALSE
"LAP3",0.465861857601853,0.124690441412986,FALSE
"LAPTM4B",0.370019272508001,0.101027393712278,FALSE
"LARP4B",0.468223622144151,0.219107035676089,FALSE
"LARP7",0.349640095437764,0.0195825742420508,FALSE
"LBR",0.456984044534753,0.0649094154474035,FALSE
"LHX3",0.37726933642472,0.0270330188335437,FALSE
"LHX4",0.412233371639845,0.0411721116671316,FALSE
"LIG1",0.74599585778076,0.116332602654918,FALSE
"LIN9",0.709602820715595,0.189945418925879,TRUE
"LINC.ROR",0.39307923559146,0.0115065996021588,FALSE
"LINC00205",0.480336265126165,0.132063345093092,FALSE
"LINC00324",0.397625491322466,0.197807763343755,FALSE
"LINC00501",0.380106134555373,0.152484627339818,FALSE
"LINC00628",0.522419513969462,0.13441239812231,FALSE
"LINC00664",0.409524771152389,0.138305333253903,FALSE
"LINC01224",0.615250571579863,0.0822918158714631,FALSE
"LINC01252",0.445458824942904,0.0826911732774891,FALSE
"LINC01572",0.475094117452188,0.107725447351478,FALSE
"LINC01775",0.468944250222451,0.0850075684171183,FALSE
"LINC01876",0.39652345353743,0.0587132087435115,FALSE
"LINC01877",0.374150731877692,0.0954024670507554,FALSE
"LINC01985",0.457763809622944,0.154729061104978,FALSE
"LINC02323",0.393989818769319,0.020101148635854,FALSE
"LINC02367",0.45006997112738,0.043334542110443,FALSE
"LINC03040",0.456601167255401,0.271200806869022,FALSE
"LMF1",0.519966357088852,0.097423223607334,FALSE
"LMNB1",0.887957093303916,0.125841507641892,FALSE
"LMNB2",0.681702450446733,0.211744573560524,TRUE
"LOC100288637",0.793905814226605,0.147104942658307,FALSE
"LOC101927609",0.394900387630673,0.0521984503792206,FALSE
"LOC101927687",0.345055475045222,0.0770494482683358,FALSE
"LOC101927793",0.425870184447393,0.071003475862001,FALSE
"LOC101929004",0.376837677778718,0.0315436684507319,FALSE
