"","MM","GS","group"
"KHK",0.800973814809784,0.262062643851522,TRUE
"KIAA2012",0.546720372080287,0.151230375669181,FALSE
"KLB",0.535624781922391,0.0187284497503101,FALSE
"KLC4",0.689011121679588,0.247278545961776,TRUE
"KLF15",0.79410640043177,0.155516350356731,TRUE
"KLF9",0.607405999962141,0.223182596896908,TRUE
"KLHDC8A",0.570111092345277,0.176156516822999,FALSE
"KLKB1",0.76547346695015,0.27812282639183,TRUE
"KNG1",0.847332113877451,0.191357041892979,TRUE
"LAMA5.AS1",0.53351282715949,0.228990549851751,FALSE
"LARP4",0.645559774212576,0.198138432081496,TRUE
"LBP",0.351659848277743,0.0609040449736028,FALSE
"LBX2.AS1",0.634260152726698,0.0736378888624094,FALSE
"LCN12",0.54076653802843,0.102410818251446,FALSE
"LDHD",0.788800375153664,0.280094526624551,TRUE
"LEAP2",0.720445068455406,0.176028145956619,TRUE
"LECT2",0.637069854911938,0.127412617642882,FALSE
"LHFPL3.AS2",0.573788231912633,0.264314317248595,FALSE
"LIMK1",0.738703634547994,0.183987001756994,TRUE
"LINC00261",0.72384391569627,0.193550599208888,TRUE
"LINC00671",0.477953529670318,0.197809787140995,FALSE
"LINC01018",0.668215689774549,0.237085288701036,TRUE
"LINC01093",0.622771409408192,0.328488614919269,TRUE
"LINC01270",0.590491103661184,0.102887626771424,FALSE
"LINC01485",0.733965913780054,0.198030184896616,TRUE
"LINC01702",0.678373521968329,0.197835586538288,TRUE
"LINC01780",0.621186593274365,0.155365442994756,TRUE
"LINC01818",0.620743720461264,0.272642692716293,TRUE
"LINC02028",0.762435972487769,0.179949716209656,TRUE
"LINC02037",0.733210008789449,0.230041501455313,TRUE
"LINC02453",0.613316962727573,0.152154519063732,TRUE
"LINC02499",0.64508481958098,0.21336029349874,TRUE
"LINC02997",0.609361430099301,0.267613674163082,TRUE
"LINGO4",0.52585594602141,0.150719165936324,FALSE
"LIPC",0.599787337879698,0.116330871749954,FALSE
"LIPG",0.603079427157881,0.246026683119453,TRUE
