"","MM","GS","group"
"CFHR3",0.610340944157465,0.253016162111401,TRUE
"CFHR4",0.772081785783901,0.259827923149163,TRUE
"CFHR5",0.680383115822514,0.165313340505993,TRUE
"CFL2",0.667425198166877,0.0953488440120012,FALSE
"CGNL1",0.586709880727008,0.13949665265354,FALSE
"CHAD",0.73478863857995,0.170982485816088,TRUE
"CHMP3",0.604242948515111,0.200407682273182,TRUE
"CHPT1",0.7046159341244,0.162829786386857,TRUE
"CHST13",0.381998975523493,0.0951339059905153,FALSE
"CLDN14",0.641195456427343,0.217284782884609,TRUE
"CLPX",0.646235972375289,0.186312633355352,TRUE
"CLYBL",0.649947060108664,0.260653283234109,TRUE
"CMBL",0.708188156025061,0.128945996453799,FALSE
"CMTM8",0.566813149408292,0.145987505461625,FALSE
"CNGA1",0.460258993702298,0.195006448287149,FALSE
"COBLL1",0.624532214634061,0.140462064375006,FALSE
"COL18A1",0.633399015695703,0.202830875893241,TRUE
"COL9A2",0.61964650468899,0.139797930757075,FALSE
"COQ10A",0.616861314450528,0.164173342453553,TRUE
"CP",0.530049639365643,0.113107975746696,FALSE
"CPB2",0.826263997840456,0.260263755737339,TRUE
"CPN1",0.599267855455879,0.188099144371564,FALSE
"CPN2",0.849379022189174,0.211804150707186,TRUE
"CPS1",0.636570219027757,0.21795090518493,TRUE
"CPT2",0.663325501682032,0.121261658255983,FALSE
"CRADD",0.696154559506734,0.144088859616391,FALSE
"CRAT",0.681529891857549,0.0951095231088256,FALSE
"CREB3L3",0.595484172410553,0.146768587708808,FALSE
"CRY2",0.623744803167676,0.184879152961874,TRUE
"CRYL1",0.79235951866011,0.220056174884557,TRUE
"CTH",0.691646902358761,0.184513779180974,TRUE
"CTSF",0.575824324153436,0.1344165112865,FALSE
"CTXN1",0.587058015013392,0.104095171532447,FALSE
"CUX2",0.602057051700527,0.19157465543617,TRUE
"CYB5A",0.882473807259155,0.208524939602736,TRUE
"CYP1A2",0.524065484426885,0.0844871403464988,FALSE
"CYP27A1",0.760891535391497,0.215181928734222,TRUE
"CYP2A13",0.529187085136251,0.146213566878803,FALSE
"CYP2A6",0.715486390935626,0.200418299578853,TRUE
"CYP2A7",0.612561438482475,0.176173458248397,TRUE
"CYP2B6",0.709912925451917,0.196004860952803,TRUE
"CYP2C8",0.666909565072744,0.21334974764087,TRUE
"CYP2C9",0.688481083478636,0.280336269139884,TRUE
"CYP2D6",0.70789472053331,0.196495036040824,TRUE
"CYP2J2",0.798006621180379,0.144236092546461,FALSE
"CYP3A4",0.62462270696493,0.182191409103395,TRUE
"CYP3A43",0.598044785248714,0.191762813211584,FALSE
"CYP3A5",0.550705704955565,0.165364358778245,FALSE
"CYP4A11",0.764970078129297,0.236478082019302,TRUE
"CYP4A22",0.798257688832513,0.253401241921009,TRUE
"CYP4F11",0.722386379131927,0.113584042006548,FALSE
"CYP4F12",0.660048953606266,0.0831750186267262,FALSE
"CYP4F2",0.808012412137325,0.190830948117525,TRUE
"CYP4F3",0.846629584753998,0.213887924196126,TRUE
"CYP7A1",0.651400662528343,0.199904716709351,TRUE
"CYP8B1",0.812286363315293,0.200045230480145,TRUE
"DAO",0.862516211487572,0.166609745024801,TRUE
"DBH.AS1",0.596518725816402,0.24835996914483,FALSE
"DBN1",0.682814665105885,0.114712049714173,FALSE
"DCAF11",0.726706845515727,0.250323449248535,TRUE
"DCXR",0.803399590955684,0.147566818414691,FALSE
"DCXR.DT",0.726776672906272,0.0957013396419627,FALSE
"DDC",0.53438167811421,0.161861272406432,FALSE
"DEPDC7",0.810679353720506,0.204127657674838,TRUE
"DGAT2",0.615853606184399,0.164251834010785,TRUE
"DHCR24",0.593192765306808,0.085606185118541,FALSE
"DHRS1",0.703162237539046,0.262375789108279,TRUE
"DHRS3",0.694792305643362,0.134657500788816,FALSE
"DHRS4",0.645259731115136,0.179644489212799,TRUE
"DHTKD1",0.79512894473748,0.176390650167515,TRUE
"DIAPH1",0.618881356569845,0.141951476943024,FALSE
"DIO1",0.67707313128898,0.178831106536487,TRUE
"DMGDH",0.861048718485329,0.221277697969959,TRUE
"DNAJC25",0.633622345798257,0.076914986092292,FALSE
"DPP4",0.551109091369139,0.136931360214136,FALSE
"DPYS",0.786280050249376,0.246245028529214,TRUE
"DRP2",0.638327794428743,0.199079636344033,TRUE
"DSG1",0.665692935604618,0.148492712273601,FALSE
"DZIP1L",0.656743764167619,0.155873869945942,TRUE
"ECHDC2",0.765419394319903,0.186179412238089,TRUE
"ECHS1",0.72491615845948,0.240667496333611,TRUE
"ECI2",0.741702351903451,0.163540721819548,TRUE
"ECM2",0.615432091686259,0.116296367980412,FALSE
"EHHADH",0.852351653403045,0.192861040360809,TRUE
"ELL2",0.608023513806572,0.230459190608822,TRUE
"ENO2",0.673099644913394,0.174841036606152,TRUE
"ENPEP",0.590639677358959,0.1223721234286,FALSE
"ENPP7",0.699070857965863,0.135511691615919,FALSE
"ENTPD5",0.633418285530964,0.138717784913537,FALSE
"EPHX1",0.762776598711867,0.187751422476918,TRUE
"EPHX2",0.766799228733575,0.163232461743967,TRUE
"ESPN",0.726441497552816,0.209116614367408,TRUE
"ESRP2",0.496953723096438,0.157871139484902,FALSE
"ETFBKMT",0.715186660373898,0.12888302436878,FALSE
"ETFDH",0.667232598892368,0.171225343179546,TRUE
"ETFRF1",0.671231469212874,0.141154824120973,FALSE
"ETNK2",0.759587315301094,0.155177776553955,TRUE
"ETNPPL",0.770382942809021,0.221421767776695,TRUE
"EVA1A",0.674712036232967,0.227332941780412,TRUE
"F10",0.632809017037892,0.150350248618111,TRUE
"F11",0.78458701402103,0.165469926861417,TRUE
"F11.AS1",0.499361571869951,0.155761581773288,FALSE
"F12",0.83799703343934,0.235449575829805,TRUE
"F13B",0.842785427553164,0.249796810238472,TRUE
"F2",0.791147254845068,0.251648200277189,TRUE
"F5",0.738151106726794,0.170352518587155,TRUE
"F7",0.758440229039268,0.256391026798581,TRUE
"F9",0.754158514162416,0.236576420002773,TRUE
"FAAH",0.575342462491386,0.0536338921742115,FALSE
"FABP1",0.515598939742714,0.17892606243296,FALSE
"FAH",0.752443349729536,0.20250835120429,TRUE
"FAM117B",0.665124387117709,0.177446447557527,TRUE
"FAM20A",0.617401825328385,0.183533637089753,TRUE
"FAM210B",0.643208609082952,0.130501943206956,FALSE
"FAXDC2",0.578326705396072,0.188255173285492,FALSE
"FBP1",0.683774229402036,0.226630856258139,TRUE
"FBXO7",0.59284147610725,0.163581464364913,FALSE
"FDX1",0.696051195464135,0.230678371048193,TRUE
"FETUB",0.756864071244447,0.235805649664658,TRUE
"FGA",0.686075696375609,0.223097224686266,TRUE
"FGB",0.602951620953101,0.215355038126408,TRUE
"FGG",0.652576513916606,0.200912236619565,TRUE
"FGGY",0.608447883680902,0.133006011885783,FALSE
"FH",0.660903675803015,0.179754816688297,TRUE
"FHDC1",0.598793516499859,0.187365018473461,FALSE
"FITM1",0.558870938704795,0.17312039106539,FALSE
"FMO3",0.691734803170556,0.181383858130685,TRUE
"FMO4",0.743162068638388,0.154975155546301,TRUE
"FMO5",0.707492589260945,0.210057212554149,TRUE
"FNDC5",0.545238270996082,0.149789696122958,FALSE
"FOXA2",0.598366702837886,0.104546371413958,FALSE
"FRAS1",0.631983592847225,0.102109940113819,FALSE
"FRMD5",0.572130785273631,0.182802693383592,FALSE
"FRRS1",0.628441410834107,0.0354867598048248,FALSE
"FTCD",0.648924248596767,0.290788558584769,TRUE
"FTCDNL1",0.705766803185363,0.112474524215,FALSE
"FUOM",0.731569828825758,0.195105533257756,TRUE
"FYB2",0.634046846064792,0.176699328209275,TRUE
"G6PC1",0.728680636660268,0.254993321798065,TRUE
"G6PC3",0.576328834950815,0.173836147202419,FALSE
"GADD45A",0.627830054822932,0.131007780970377,FALSE
"GAMT",0.618615337538784,0.177456217310504,TRUE
"GAS2",0.639952565715581,0.184605967702994,TRUE
"GATM",0.668323717945116,0.162288939942535,TRUE
"GBA3",0.661940603523238,0.22920294701474,TRUE
"GBP7",0.666233506847603,0.180884668571131,TRUE
"GC",0.649946094362919,0.190844586742738,TRUE
"GCDH",0.718083051626325,0.218732075726541,TRUE
"GCKR",0.639574446041926,0.126061649524536,FALSE
"GCLC",0.599081042901422,0.0852410101515105,FALSE
"GFOD2",0.571541526560263,0.133127867225128,FALSE
"GGCX",0.639282154955693,0.179691123426413,TRUE
"GIPR",0.636943436545262,0.133942130045672,FALSE
"GIT1",0.636720282380364,0.20883377846096,TRUE
"GJB1",0.66139524526665,0.200862329378845,TRUE
"GLOD5",0.563837197684173,0.158585342281172,FALSE
"GLTPD2",0.471473840205685,0.233761310752846,FALSE
"GLYAT",0.79367860448468,0.210994753182262,TRUE
"GLYATL1",0.852306520872949,0.261769110932931,TRUE
"GLYCTK",0.824679914125221,0.212330297741649,TRUE
"GMNC",0.589376596941588,0.110761772158472,FALSE
"GNE",0.608099209822999,0.0987147775436243,FALSE
"GOLT1A",0.519905628569699,0.144236175858951,FALSE
"GOT2",0.621348089996383,0.168509705130514,TRUE
"GPAM",0.596494690108295,0.120302987055406,FALSE
"GPC2",0.603420610825758,0.0953559588468807,FALSE
"GPD1",0.678297204509194,0.183796055646307,TRUE
"GPHN",0.581914091338306,0.0903640981409346,FALSE
"GPLD1",0.69029569431546,0.226199597076591,TRUE
"GPT",0.681713213671758,0.218470256551405,TRUE
"GPT2",0.596348275910591,0.194030056055,FALSE
"GRHPR",0.757663873006218,0.177478236302229,TRUE
"GSTA1",0.694561458229193,0.202407710418997,TRUE
"GSTA12P",0.602766571590446,0.0496409926724099,FALSE
"GSTA2",0.544194166702048,0.135215930520313,FALSE
"GSTK1",0.630799102619105,0.138467667236739,FALSE
"GSTZ1",0.577550861584133,0.145473051416778,FALSE
"GYS2",0.665028440097642,0.145419605096359,FALSE
"HAAO",0.784821374507821,0.190844330681143,TRUE
"HACL1",0.654715207172283,0.162148181267009,TRUE
"HADH",0.704977341001115,0.141720019803326,FALSE
"HAGH",0.789383852963551,0.186204980325988,TRUE
"HAO1",0.882684054526639,0.26823903894982,TRUE
"HAO2",0.615333681988088,0.183815371758837,TRUE
"HDAC6",0.684376658143709,0.0858306350812684,FALSE
"HGD",0.735774235862436,0.21334189580893,TRUE
"HIBADH",0.652391411127488,0.148160251163769,FALSE
"HIBCH",0.680089486955578,0.162912588374102,TRUE
"HIGD1A",0.59551096625959,0.13086988978356,FALSE
"HJV",0.776427972722836,0.214442059973689,TRUE
"HLF",0.637546965333905,0.150578139061584,TRUE
"HLMR1",0.712931141408444,0.177515115344845,TRUE
"HMGCL",0.718715388443583,0.206299174976128,TRUE
"HMGCS2",0.769748868544187,0.217662696250549,TRUE
"HNF4A",0.765874038596994,0.164393837259767,TRUE
"HNF4A.AS1",0.770126835239577,0.167520762725675,TRUE
"HNMT",0.630565170075851,0.0905456977309077,FALSE
"HOMER3",0.678275655320919,0.162867599933834,TRUE
"HORMAD2",0.555073373792299,0.102008043419172,FALSE
"HOXB9",0.57434929708652,0.19459323374069,FALSE
"HP",0.758543744686847,0.17915793263077,TRUE
"HPD",0.726542084576602,0.213891490520389,TRUE
"HPN",0.67351602932477,0.234690500073275,TRUE
"HPR",0.845493653191525,0.210470086524318,TRUE
"HPX",0.80338186220029,0.267248934512931,TRUE
"HRG",0.677348721779762,0.217798229305236,TRUE
"HRG.AS1",0.625886674713036,0.119311153438047,FALSE
"HRK",0.538902987181827,0.201742895582254,FALSE
"HSD11B1",0.628738243690773,0.147359034045848,FALSE
"HSD11B1.AS1",0.566715810673585,0.0521941161172405,FALSE
"HSD17B4",0.768321640085757,0.2012674979736,TRUE
"HSD17B6",0.836949378496783,0.268149072659216,TRUE
"HSD17B8",0.71235023718435,0.160336194513985,TRUE
"HSDL2",0.659304528771832,0.0963496344930036,FALSE
"HYAL1",0.674683783750237,0.154563962650228,TRUE
"IDNK",0.615583402821115,0.121913805569944,FALSE
"IGDCC4",0.613390269286286,0.0623693784245154,FALSE
"IGSF23",0.739573013282792,0.142642901507037,FALSE
"IL1RN",0.486546292177019,0.205986578036153,FALSE
