"","MM","GS","group"
"IGF2BP1",0.43156873504649,0.296946949174304,FALSE
"IGF2BP3",0.550215341741902,0.208249709230179,FALSE
"IGSF1",0.381255146906188,0.156801346504363,FALSE
"IGSF3",0.479446774473338,0.188515421015489,FALSE
"IKBIP",0.497142065300144,0.229299663327519,FALSE
"ILDR1",0.391556418794993,0.143661828498527,FALSE
"ILF3",0.681507641931221,0.232053185725966,TRUE
"IMMP2L",0.495068375895722,0.211809029970084,FALSE
"INAVA",0.506197588662719,0.220749754001072,FALSE
"INCENP",0.666619371801985,0.177460313444982,TRUE
"INTS7",0.352888359897719,0.106853323924118,FALSE
"IPO9",0.467809433795561,0.146744345962551,FALSE
"IQCB1",0.573280366779262,0.129056011174825,FALSE
"IQCC",0.44738497998031,0.163486416086732,FALSE
"IQCD",0.321751078196536,0.236703156741997,FALSE
"IQGAP3",0.62806003051218,0.302656437427019,TRUE
"ISCU",0.549059223286925,0.195251942140829,FALSE
"ITGB3BP",0.489697257079508,0.219202428553367,FALSE
"ITM2B",0.365988372882617,0.0722587824523445,FALSE
"ITPKA",0.411984251095008,0.153103935258046,FALSE
"KBTBD11",0.460946894925328,0.168078629443822,FALSE
"KBTBD11.AS1",0.476529403366006,0.180822418119255,FALSE
"KCND3",0.43421871537736,0.218421632711956,FALSE
"KCNMB3",0.508166911113601,0.192024679076363,FALSE
"KDSR",0.381214166323327,0.224182021563328,FALSE
"KHDRBS1",0.513074161939142,0.231315085296045,FALSE
"KHSRP",0.474724743820656,0.102006514567826,FALSE
"KIAA1328",0.359568535982153,0.0615586716411998,FALSE
"KIF11",0.925663786720514,0.312423414665461,TRUE
"KIF14",0.818672530327089,0.273879410045238,TRUE
"KIF15",0.87731877295249,0.282734613755869,TRUE
"KIF18A",0.914808330047971,0.325735413456594,TRUE
"KIF18B",0.947962547441802,0.336081949182375,TRUE
"KIF20A",0.87155822893864,0.347477025616865,TRUE
"KIF20B",0.751571676796649,0.235555812727981,TRUE
"KIF22",0.594468973996959,0.161064672985931,FALSE
"KIF23",0.929417170924998,0.316290566880593,TRUE
"KIF24",0.689704666696888,0.186504851727686,TRUE
"KIF2A",0.552620026746756,0.228023368483414,FALSE
"KIF2C",0.906561067247491,0.356296631428515,TRUE
"KIF4A",0.914468679068862,0.31949775823523,TRUE
"KIFC1",0.920269656215966,0.343586553972584,TRUE
"KLF6",0.350238308467903,0.0666815348982471,FALSE
"KMT5A",0.435203288151953,0.15107349450366,FALSE
"KMT5C",0.497179339844672,0.162957595946148,FALSE
"KNL1",0.402902578230647,0.0830588228574691,FALSE
"KNOP1",0.414337726739053,0.216501218303385,FALSE
"KNSTRN",0.634437168486917,0.234492137558738,TRUE
"KNTC1",0.852077705423531,0.27331551958897,TRUE
"KPNA2",0.756672728232889,0.245498266978811,TRUE
"KPNB1",0.566734018036867,0.15832717113806,FALSE
"KREMEN2",0.453830726918559,0.19789408097692,FALSE
"KRT18P5",0.494120932709952,0.241756338783543,FALSE
"LAP3",0.465861857601853,0.219076164940406,FALSE
"LAPTM4B",0.370019272508001,0.273377812690725,FALSE
"LARP4B",0.468223622144151,0.169107720827311,FALSE
"LARP7",0.349640095437764,0.2050623708938,FALSE
"LBR",0.456984044534753,0.28742180992816,FALSE
"LHX3",0.37726933642472,0.171450542442831,FALSE
"LHX4",0.412233371639845,0.212868826864357,FALSE
"LIG1",0.74599585778076,0.211914187117191,TRUE
"LIN9",0.709602820715595,0.26565315426991,TRUE
"LINC.ROR",0.39307923559146,0.0229897735999422,FALSE
"LINC00205",0.480336265126165,0.131863040619826,FALSE
"LINC00324",0.397625491322466,0.0620925139319949,FALSE
"LINC00501",0.380106134555373,0.147605916755409,FALSE
"LINC00628",0.522419513969462,0.217459536855135,FALSE
"LINC00664",0.409524771152389,0.129076287049756,FALSE
"LINC01224",0.615250571579863,0.217828309361207,TRUE
"LINC01252",0.445458824942904,0.231476428102706,FALSE
"LINC01572",0.475094117452188,0.187479148706183,FALSE
"LINC01775",0.468944250222451,0.173550290591595,FALSE
"LINC01876",0.39652345353743,0.164184812384231,FALSE
"LINC01877",0.374150731877692,0.225154254595603,FALSE
"LINC01985",0.457763809622944,0.108752806248131,FALSE
"LINC02323",0.393989818769319,0.188931265768401,FALSE
"LINC02367",0.45006997112738,0.193133423270048,FALSE
"LINC03040",0.456601167255401,0.148384129902469,FALSE
"LMF1",0.519966357088852,0.209809376668788,FALSE
"LMNB1",0.887957093303916,0.327142340656666,TRUE
"LMNB2",0.681702450446733,0.182200795324008,TRUE
"LOC100288637",0.793905814226605,0.288659129049244,TRUE
"LOC101927609",0.394900387630673,0.111279968078007,FALSE
"LOC101927687",0.345055475045222,0.214895895562133,FALSE
"LOC101927793",0.425870184447393,0.218197337588758,FALSE
"LOC101929004",0.376837677778718,0.161940374629698,FALSE
"LOC102723701",0.647998677239175,0.273102531315191,TRUE
"LOC105369344",0.376450866355708,0.178024570935178,FALSE
"LOC105371083",0.507195026620116,0.185429960301687,FALSE
