"","MM","GS","group"
"LOC105369344",0.376450866355708,0.0151815720734189,FALSE
"LOC105371083",0.507195026620116,0.096733308068695,FALSE
"LOC105371795",0.352522164740907,0.0991916603390008,FALSE
"LOC105372321",0.494703906220379,0.0753492888649662,FALSE
"LOC124900275",0.365930910630945,0.0591406831151959,FALSE
"LOC124901333",0.545781851705054,0.120235975167971,FALSE
"LOC124902546",0.486611977111818,0.113716995144718,FALSE
"LOC124903670",0.4993725096468,0.14325114044303,FALSE
"LOC127814295",0.472102905856679,0.0171198141278753,FALSE
"LOC613266",0.441846471807848,0.128047607402115,FALSE
"LRCH3",0.433635634768257,0.0994048240887016,FALSE
"LRCOL1",0.509741940010186,0.179906483821833,FALSE
"LRR1",0.408324486203871,0.117289356265333,FALSE
"LRRC37B",0.450547239105476,0.0928852476106317,FALSE
"LRRC59",0.370663533829883,0.0851971085247013,FALSE
"LSM11",0.3921033194924,0.0227234980398505,FALSE
"LSM14A",0.383768243081345,0.0760868397901511,FALSE
"LSM14B",0.467873935564212,0.112327423725912,FALSE
"LYPD6",0.460065441486465,0.206691834350196,FALSE
"LYRM9",0.426885156708086,0.147673294423726,FALSE
"MACROH2A1",0.538547850127791,0.121673449776768,FALSE
"MAD2L1",0.824093368461575,0.268843919440995,TRUE
"MAGI2.AS3",0.406050720251569,0.0040549309144803,FALSE
"MAMSTR",0.446703443835274,0.108515511136542,FALSE
"MAP3K9.DT",0.514906914147791,0.185544798621489,FALSE
"MAPKAPK5",0.476393065777756,0.140836665704067,FALSE
"MAPRE3",0.407445715685832,0.0340168973048304,FALSE
"MAST2",0.412156530341807,0.205012350972792,FALSE
"MASTL",0.602146458115753,0.201465457121801,TRUE
"MBNL2",0.387464834140633,0.000340708309651075,FALSE
"MCM10",0.911126272917215,0.232558467806289,TRUE
"MCM2",0.704444415532612,0.162126264325641,TRUE
"MCM3",0.783789477921721,0.194506468195317,TRUE
"MCM4",0.788944021699603,0.133735774571888,FALSE
"MCM5",0.753068333500321,0.131210077211565,FALSE
"MCM6",0.823558813805869,0.231853334009827,TRUE
"MCM7",0.741922310846574,0.174261353497459,TRUE
"MCM8",0.793770034276147,0.192825108315438,TRUE
"MDC1",0.588335979950229,0.1334276367681,FALSE
"MDK",0.330070158647421,0.00237846949351176,FALSE
"MELK",0.889571484042554,0.215246104553262,TRUE
"MELTF",0.492194877233675,0.13208846330099,FALSE
"MELTF.AS1",0.605951404280177,0.0699902771561435,FALSE
"MEP1A",0.488392490031793,0.0135429757098688,FALSE
"MESP2",0.418396630214755,0.0926757226087324,FALSE
"METTL21A",0.365619271137754,0.0911121810622793,FALSE
"METTL4",0.482397609663245,0.179273389565835,FALSE
"MEX3A",0.512925342850807,0.111406365743153,FALSE
"MGME1",0.566841312085916,0.10164787786451,FALSE
"MICB",0.343887406481671,0.0832841129541926,FALSE
"MILIP",0.397688210718105,0.149364305934269,FALSE
"MIOX",0.35871904162998,0.0669122230163274,FALSE
"MIR100HG",0.581701466587047,0.161750430057628,FALSE
"MIR22HG",0.451521372210848,0.18464525026856,FALSE
"MIR589",0.387422149478022,0.107893184455195,FALSE
"MIR924HG",0.603823545095302,0.126976856084573,FALSE
"MIS18A",0.68709367416463,0.141486294972042,FALSE
"MITD1",0.398061737119548,0.133178028270649,FALSE
"MKI67",0.879302865071331,0.200851514121282,TRUE
"MMADHC",0.359941621079639,0.0677001820180879,FALSE
"MMP1",0.41274048361465,0.271879905633127,FALSE
"MMS22L",0.770329083136797,0.177232029684272,TRUE
"MPP2",0.501269056707481,0.173145358757613,FALSE
"MRE11",0.531946659444207,0.133644068103539,FALSE
"MRPL32",0.472514878966361,0.119186497591525,FALSE
"MRPL44",0.377086984936476,0.0386433967280964,FALSE
"MSANTD7",0.574524542473837,0.181526343877448,FALSE
"MSH2",0.727632519984782,0.153336492342027,TRUE
"MT1X",0.450588934636266,0.0511802665825759,FALSE
"MT2A",0.444921454950006,0.084584696038755,FALSE
"MTBP",0.686534533181961,0.126819237236687,FALSE
"MTCL2",0.532099951022944,0.235143671697753,FALSE
"MTF2",0.651497547825566,0.17643044399829,TRUE
"MTFR2",0.830309821023434,0.184070709980297,TRUE
"MXD3",0.614853732370321,0.080001125115068,FALSE
"MYB",0.582603324727945,0.153087039448624,FALSE
"MYBL1",0.573826031931517,0.0864829246501098,FALSE
"MYBL2",0.888986838218044,0.189566992253946,TRUE
"MYL12A",0.35869245915556,0.0524125613396567,FALSE
"MYO19",0.656842895633144,0.165799489520079,TRUE
"MYOM2",0.421749966235384,0.089184965650213,FALSE
"MZT1",0.457448647349684,0.0642869472159396,FALSE
"NAA40",0.65898756084973,0.109662922809009,FALSE
"NAALADL1",0.369148886902954,0.0102824437998421,FALSE
"NAALADL2",0.335332230119216,0.0955148171365364,FALSE
"NAP1L5",0.373316021216675,0.128158646003203,FALSE
"NASP",0.614307101896307,0.178450628755555,TRUE
"NAXD.AS1",0.490094068831514,0.183188552129771,FALSE
"NCAPD2",0.814908976047027,0.228699268741716,TRUE
"NCAPD2P1",0.508152470217889,0.0368476313770565,FALSE
"NCAPD3",0.554014246099648,0.182403531867278,FALSE
"NCAPG",0.899872070974863,0.196478704965015,TRUE
"NCAPG2",0.76060401868953,0.197240321267073,TRUE
"NCAPH",0.894101538410232,0.243548724774045,TRUE
"NCOA5",0.541881926127533,0.155380213048255,FALSE
"NDC1",0.621724921195515,0.243733988349889,TRUE
"NDC80",0.876093587504583,0.191997243152446,TRUE
"NDE1",0.588482534997792,0.202719387562008,FALSE
"NDEL1",0.374100033176128,0.0804769101126461,FALSE
"NDOR1",0.465372771874647,0.0961673719791236,FALSE
"NDRG1",0.415101187179981,0.138957477895681,FALSE
"NDUFAF1",0.700377500839093,0.247799722943008,TRUE
"NEB",0.403960635804702,0.138430593119554,FALSE
"NEIL3",0.727307502799242,0.188822726984915,TRUE
"NEK2",0.885367488340985,0.197066005751257,TRUE
"NEK2.DT",0.439998720757539,0.0735459444622406,FALSE
"NEMP1",0.691924625630859,0.183513618698204,TRUE
"NEMP2",0.430337893081577,0.113542416859695,FALSE
"NEURL3",0.475460798367706,0.0588622825604663,FALSE
"NMU",0.342258673589901,0.171114759060883,FALSE
"NONO",0.428145140058618,0.141248260929984,FALSE
"NOSTRIN",0.437642203223833,0.077247675637652,FALSE
"NRAS",0.449892807486927,0.12262301549935,FALSE
"NRBF2",0.360078013668854,0.0840791675968249,FALSE
"NRM",0.709242858711443,0.216832644088143,TRUE
"NSD2",0.765331032638428,0.152369003993511,TRUE
"NUF2",0.916582406274842,0.204234373291354,TRUE
"NUP107",0.654625785043079,0.18091135597166,TRUE
"NUP155",0.62797731818572,0.14994942869651,FALSE
"NUP188",0.575886958085299,0.223925455853001,FALSE
"NUP205",0.608709354330439,0.18069520754329,TRUE
"NUP210",0.635832810829606,0.0533096581026786,FALSE
"NUP37",0.532139434318445,0.16312987257456,FALSE
"NUP43",0.529279096156772,0.123068503480222,FALSE
"NUP62",0.562882032206313,0.208120580303614,FALSE
"NUP85",0.573372763395756,0.179722912865358,FALSE
"OIP5",0.790065435956417,0.146501528426826,FALSE
"OR7E102P",0.42789841174232,0.0345328445639819,FALSE
"OR7E128P",0.391857749254178,0.0941510621614952,FALSE
"ORC1",0.852467882935906,0.19016871277235,TRUE
"ORC6",0.842019406210572,0.217007581789934,TRUE
"OSBP",0.473895574950141,0.120599202469553,FALSE
"OTX1",0.430006738558813,0.126072406773268,FALSE
"OVOL3",0.363706197413091,0.0957335920950999,FALSE
"P2RX4",0.402968472385529,0.0815587051889302,FALSE
"P3H1",0.409044890298477,0.0841655614454152,FALSE
"PACRG",0.483813097053433,0.114614244387141,FALSE
"PACSIN1",0.437511686706873,0.0224560239100753,FALSE
"PAFAH2",0.479934079520428,0.0597984527583794,FALSE
"PAK4",0.493457133475146,0.112036573286489,FALSE
"PAQR4",0.56761703716867,0.170085612982015,FALSE
"PARP1",0.350291852595554,0.0168289369354324,FALSE
"PARP2",0.392918640142077,0.0206329546010335,FALSE
"PARPBP",0.84783017272083,0.225667849479777,TRUE
"PASK",0.514673012495053,0.0296216106937518,FALSE
"PBK",0.810427404227314,0.217899242308406,TRUE
"PCLAF",0.777600335105154,0.212037433444103,TRUE
"PCNA",0.651764826100141,0.164961223689079,TRUE
"PDSS1",0.373844809059037,0.0640640052192829,FALSE
"PEBP4",0.41696236843107,0.0585641128798772,FALSE
"PEG10",0.42441392279886,0.045790802451364,FALSE
"PER1",0.430164147671501,0.199113171828792,FALSE
"PGM5.AS1",0.341406442933226,0.0606746154009078,FALSE
"PGS1",0.476672953219026,0.100784762821077,FALSE
"PHF19",0.777717215789324,0.238475563881529,TRUE
"PHTF2",0.448889743668157,0.151646709266311,FALSE
"PIDD1",0.412301349366313,0.0433453593266509,FALSE
"PIF1",0.829593255285619,0.126651189694624,FALSE
"PIMREG",0.642220501849027,0.231341069234558,TRUE
"PITPNA",0.33222814686536,0.0709740394664641,FALSE
"PKMYT1",0.777891661995509,0.205023442085518,TRUE
"PLA2G12A",0.373558303029187,0.12464562285841,FALSE
"PLAGL2",0.593789320278616,0.146725918910334,FALSE
"PLCG2",0.486020034760041,0.184836664718054,FALSE
"PLK1",0.903695094241237,0.240261410945086,TRUE
"PLK4",0.847895878284598,0.215090504902419,TRUE
"PLOD2",0.384308918590245,0.157274304927531,FALSE
"PLPP1",0.426772095492718,0.0928686069999846,FALSE
"PM20D2",0.511773704352117,0.145899245688857,FALSE
"PNPLA7",0.536148145530581,0.129880914805599,FALSE
"POC1A",0.453870568838345,0.110746401697163,FALSE
"POGLUT2",0.410471253711869,0.0368356776831396,FALSE
"POLA1",0.698716997916201,0.237693462203754,TRUE
"POLD1",0.753063390411443,0.141814548237088,FALSE
"POLD3",0.586133290589634,0.114627742161058,FALSE
"POLE",0.363343760814497,0.0353666612695261,FALSE
"POLE2",0.640063644205403,0.0795243756635109,FALSE
"POLE3",0.407664414238048,0.176775783144999,FALSE
"POLQ",0.902196981790866,0.200308137929652,TRUE
"POP1",0.38492771375711,0.181116171171721,FALSE
"POU2F1",0.476478860190921,0.152959411999097,FALSE
"POU6F1",0.341682905251766,0.0610723307463951,FALSE
"PPA2",0.453929117091211,0.0403712934438975,FALSE
"PPHLN1",0.487231664069694,0.113375422952979,FALSE
"PPP1CC",0.567462631280022,0.161288523208496,FALSE
"PRC1",0.692920045881648,0.168139136830789,TRUE
"PRC1.AS1",0.463645904335146,0.0414485011837457,FALSE
"PRELID2",0.487790558923334,0.202010489243076,FALSE
"PRELID3B",0.38110371063296,0.153937357358725,FALSE
"PRIM1",0.60310603476603,0.0876736356327792,FALSE
"PRIM2",0.719557860307672,0.170395010327115,TRUE
"PRKCD",0.567348095992757,0.142324684217371,FALSE
"PRKCI",0.620650186987057,0.170355468105016,TRUE
"PRKN",0.386765873578206,0.0534280902476462,FALSE
"PROKR1",0.336783120130579,0.0180558296992665,FALSE
"PRPF38A",0.518214363987107,0.171642565935269,FALSE
"PRR11",0.879051906786053,0.276206233741596,TRUE
"PRR19",0.410218700578144,0.202036362755083,FALSE
"PRTFDC1",0.419192647249581,0.0908027310158631,FALSE
"PSIP1",0.491371270132059,0.0716739970117239,FALSE
"PSMC3IP",0.665758414695371,0.131996118227727,FALSE
"PSPH",0.541312893530454,0.0934600910589032,FALSE
"PSRC1",0.667624235146363,0.142431030327591,FALSE
"PTBP1",0.486934787853895,0.0615255342483259,FALSE
"PTBP3",0.54361089447662,0.135523065495877,FALSE
"PTCHD4",0.455268805299548,0.0477782226194928,FALSE
"PTMA",0.408713992653272,0.183841814205898,FALSE
"PTPDC1",0.501253501061554,0.125056819278932,FALSE
"PTPN23",0.402143705897404,0.0715636649986028,FALSE
"PTS",0.431957618115254,0.0440914373813882,FALSE
"PTTG1",0.787530279126793,0.195586716291302,TRUE
"PXYLP1",0.380468939172817,0.0871276772557583,FALSE
"R3HDM1",0.451361619155405,0.15615582025658,FALSE
"RACGAP1",0.854278288268951,0.264252746573863,TRUE
"RAD1",0.617470665711284,0.129886170812637,FALSE
"RAD18",0.602181887681538,0.169080572796771,TRUE
"RAD51",0.846473909275166,0.20038534643617,TRUE
"RAD51AP1",0.84761099250192,0.163815139338435,TRUE
"RAD51C",0.489796163994234,0.153731286136418,FALSE
"RAD51D",0.601718279840686,0.167657046945522,TRUE
"RAD54B",0.495378653815737,0.0885317238227909,FALSE
"RAD54L",0.880119402891,0.228338867865639,TRUE
"RAD9A",0.509893268344747,0.0331936224294194,FALSE
"RAD9B",0.334416771013221,0.00210885791414595,FALSE
"RADX",0.436103183819252,0.118658220629485,FALSE
"RAN",0.474168420448541,0.19224730965856,FALSE
"RASSF3",0.528349493314929,0.0826530083808329,FALSE
"RBBP7",0.401095599154193,0.0856735498318466,FALSE
"RBBP8",0.534297146528604,0.148321655360801,FALSE
"RBL1",0.857081846310634,0.231489584957804,TRUE
"RBM12B",0.478900436578975,0.135551282625214,FALSE
"RBM14",0.512706624433278,0.204632510270131,FALSE
"RBM17",0.491501368905723,0.162955804687094,FALSE
"RBMX",0.554845358281886,0.162686467522258,FALSE
"RCAN3",0.445182696336089,0.000536904857109507,FALSE
"RCC1",0.482980803385123,0.133306722623622,FALSE
"RCC2",0.613511266211875,0.158731410616355,TRUE
"RDM1",0.636353137465725,0.0879623158468478,FALSE
"RECQL4",0.64425362557348,0.122986130504711,FALSE
"REEP4",0.47926540731984,0.215028780002661,FALSE
"REEP5",0.582260323568068,0.131806831610689,FALSE
"RENO1",0.446029981330376,0.0535826954178458,FALSE
"REXO5",0.557219424903273,0.0869418431744796,FALSE
"RFC2",0.445456874932651,0.132223266267398,FALSE
"RFC3",0.572299152402173,0.103307316933002,FALSE
"RFC4",0.832379331075469,0.17442551557257,TRUE
"RFC5",0.683215187186133,0.136931032378251,FALSE
"RFWD3",0.596421237784605,0.202729420779109,FALSE
"RFXAP",0.416105318190425,0.0431953775255544,FALSE
"RHBDD1",0.4089576259702,0.0562561573835798,FALSE
"RHEBL1",0.384409518660311,0.118780011602685,FALSE
"RHNO1",0.735240844312869,0.18521051909159,TRUE
"RIBC2",0.701928882358484,0.165600633610747,TRUE
"RILP",0.575962779986051,0.152305854951641,FALSE
"RIPPLY3",0.502387281911465,0.0670651182131437,FALSE
"RMI1",0.393279479554657,0.173209527671532,FALSE
"RMI2",0.730536578458881,0.17766648961364,TRUE
"RNASEH2A",0.531504456889143,0.172933525939372,FALSE
"RNF34",0.615697128842265,0.171739716616505,TRUE
"RNF8",0.44749936389408,0.0629589120663115,FALSE
"RNFT2",0.598778596728961,0.0876619539511899,FALSE
"RPA1",0.39753648654203,0.0973718693305718,FALSE
"RPAP3",0.414175989140924,0.14533427861776,FALSE
"RPH3AL.AS1",0.475427964660806,0.128092443270666,FALSE
"RPIA",0.441270869960376,0.113010625695496,FALSE
"RPL13P8",0.569303124248422,0.193124290065585,FALSE
"RPL32P20",0.419166832006806,0.129742362776043,FALSE
"RPL37P19",0.345150748693514,0.0328340504683583,FALSE
"RRM1",0.613363317961285,0.139886588723913,FALSE
"RRM2",0.830912313768801,0.177721277913899,TRUE
"RSKR",0.449939893086261,0.0415220801183509,FALSE
"RTKN2",0.770173310844004,0.119315184703947,FALSE
"RUSC1",0.539819447059084,0.126915259053248,FALSE
"S100PBP",0.542273053106845,0.0618620451773875,FALSE
"SAE1",0.592086731355259,0.118814482221833,FALSE
"SALL4",0.464202802652593,0.0174716162412414,FALSE
"SAMD4A",0.354825129390365,0.13342788725491,FALSE
"SANBR",0.720080613824406,0.226091378180363,TRUE
"SAP30",0.325288836917117,0.146287769186283,FALSE
"SAPCD2",0.684579798730902,0.245228289212371,TRUE
"SART3",0.552396256483776,0.1417583247605,FALSE
"SASS6",0.682915814240946,0.157309693354119,TRUE
"SAT1",0.573153800999462,0.105426573016424,FALSE
"SAXO4",0.558566312455712,0.210655735228556,FALSE
"SBDS",0.528635202314852,0.0603900375454237,FALSE
"SBF2.AS1",0.432425149580408,0.18131562940756,FALSE
"SBK1",0.401601150245111,0.0628621186380616,FALSE
"SCAT2",0.544431905446648,0.0829900765560333,FALSE
"SCIRT",0.519916316282484,0.23157785748711,FALSE
"SCML2",0.516371006468322,0.0249701867416878,FALSE
"SCN4A",0.458504503823343,0.185860955081167,FALSE
"SENP8",0.462465783633097,0.0242076749032075,FALSE
"SET",0.489841982632866,0.17619552086098,FALSE
"SFN",0.30197280439319,0.168557675664241,FALSE
"SFPQ",0.637281419773179,0.159118426784364,TRUE
"SFR1",0.606930894654512,0.125058265462374,FALSE
"SFSWAP",0.483568215297879,0.0886185003266106,FALSE
"SGO1",0.88968015095755,0.200272234505065,TRUE
"SGO2",0.90405669792182,0.254436459042575,TRUE
"SH2D6",0.357662815385284,0.0418861129657819,FALSE
"SHC2",0.397212118244529,0.0708951216548201,FALSE
"SHCBP1",0.786020756272234,0.245321402759274,TRUE
"SIAE",0.473942500776252,0.0489215986023496,FALSE
"SKA1",0.868223914324608,0.216492388853489,TRUE
"SKA2",0.404629876173754,0.158583979794925,FALSE
"SKA3",0.890018462862641,0.17237144417098,TRUE
"SKP2",0.537101534504283,0.0319164639170337,FALSE
"SLBP",0.525698219132325,0.0964328011727124,FALSE
"SLC12A4",0.394842170739011,0.0698555795877958,FALSE
"SLC23A2",0.44428714020563,0.0940586054900602,FALSE
"SLC25A19",0.525175700976443,0.0849106174094393,FALSE
"SLC25A4",0.471275480883943,0.0896785106996772,FALSE
"SLC36A1",0.44669894908477,0.086303990563079,FALSE
"SLC38A2",0.395162538357729,0.0647051779205908,FALSE
"SLC7A10",0.422968553270712,0.0550999285691459,FALSE
"SLCO4C1",0.441907518515727,0.00536152423586424,FALSE
"SLF1",0.502249450963115,0.108558445774892,FALSE
"SMARCA4",0.377512013890932,0.135838627110884,FALSE
"SMARCC1",0.53085286137646,0.0808338932458016,FALSE
"SMARCD1",0.686971044039822,0.13579286993222,FALSE
"SMC1B",0.551249819283885,0.102577545696816,FALSE
"SMC2",0.625196130561405,0.207916285490566,TRUE
"SMC4",0.556813023585242,0.150556169056519,FALSE
"SMIM45",0.652504789956773,0.180655146079173,TRUE
"SMPD1",0.44158978645545,0.100432723263308,FALSE
"SMPDL3B",0.437613528341522,0.110726051947246,FALSE
"SNHG1",0.545331760345954,0.087678792751371,FALSE
"SNRNP40",0.402639211963359,0.0836519985702455,FALSE
"SNX25P1",0.390295857889774,0.128223457249958,FALSE
"SOCS2",0.488556344323992,0.188431798693092,FALSE
"SP100",0.410284724681096,0.0794504683895065,FALSE
"SPAG5",0.729218243890168,0.110223158011697,FALSE
"SPAG8",0.382518034624244,0.0413189548132307,FALSE
"SPATA18",0.392819489364815,0.00820174848493659,FALSE
"SPATS2",0.752085688122935,0.203552709997789,TRUE
"SPATS2L",0.403931490908252,0.0614648724033105,FALSE
"SPC24",0.702171708044186,0.171554111456872,TRUE
"SPC25",0.868871043393264,0.195828250795649,TRUE
"SPDL1",0.851905743028103,0.175543951831656,TRUE
"SPIN4",0.52706039744659,0.199835159720232,FALSE
"SPINDOC",0.689389803154538,0.233089405698377,TRUE
"SPRYD7",0.475573547446077,0.0869073173478676,FALSE
"SRRT",0.572582214686659,0.136483209186173,FALSE
"SRSF2",0.418094892359915,0.064063797186566,FALSE
"SSRP1",0.548685376640814,0.159759257644389,FALSE
"STAM.DT",0.424228914931871,0.0179388053159152,FALSE
"STEAP4",0.569193365685978,0.176881865494039,FALSE
"STIL",0.854928492487899,0.217003311728501,TRUE
"STIP1",0.461445900020627,0.143070319177784,FALSE
"STK26",0.431322494407842,0.067724580258518,FALSE
"STMN1",0.770181712782934,0.18534528422413,TRUE
"STOX1",0.463599372242567,0.0679310701204656,FALSE
"STRBP",0.38033812233592,0.143578722137896,FALSE
"STRIP2",0.42530301003518,0.107190837110971,FALSE
"SUDS3",0.402870034876004,0.0710199084102167,FALSE
"SUGP2",0.474034728594503,0.0133208263855866,FALSE
"SUPT16H",0.460966029788495,0.0887930127712457,FALSE
"SUV39H2",0.672823840274171,0.159459315881187,TRUE
"SUZ12",0.545416377018161,0.111334765056268,FALSE
"SYNGR4",0.304125364853408,0.0983305201118488,FALSE
"SYPL1P2",0.411286629196121,0.048709595602411,FALSE
"TACC3",0.819095734877652,0.206090031136351,TRUE
"TAF3",0.4361594483955,0.285569734226488,FALSE
"TBC1D10A",0.366164442796969,0.108838483602358,FALSE
"TBC1D31",0.475543087598284,0.0287114207951334,FALSE
"TCF15",0.399695706328207,0.0966030399123218,FALSE
"TCF19",0.823409621828862,0.141236569412251,FALSE
"TCF3",0.538762081859991,0.154085515556681,FALSE
"TCOF1",0.522346567296079,0.170639340939521,FALSE
"TDG",0.564617729605272,0.0961606294097289,FALSE
"TDP1",0.402539608219819,0.0454775978135997,FALSE
"TDRD3",0.430098204957436,0.0989388165245683,FALSE
"TDRD5",0.422167940494479,0.186755912035425,FALSE
"TEDC2",0.75989363005025,0.171447920769255,TRUE
"TERT",0.353649266108374,0.00276785952491673,FALSE
"TET1",0.660989237470589,0.0860200445238197,FALSE
"TEX10",0.433144449914719,0.129410365800539,FALSE
"TFAP2A.AS2",0.365452099915016,0.174188647617586,FALSE
"TFDP1",0.424120569747303,0.0767459687488699,FALSE
"TFRC",0.349956714878495,0.115304815425379,FALSE
"THOC1",0.452758220189011,0.0291804682282777,FALSE
"THSD1",0.505156159730699,0.0413981970199439,FALSE
"TICRR",0.925475035189104,0.221572867366479,TRUE
"TIGD1",0.470807193946724,0.176051201623795,FALSE
"TIGD3",0.308557371010612,0.000198281071846778,FALSE
"TIGD7",0.366738595088118,0.202849728672848,FALSE
"TIMELESS",0.66654479826537,0.0897057066011123,FALSE
"TIPIN",0.564487815099602,0.153379513537129,FALSE
"TK1",0.62661495042918,0.212315731523172,TRUE
"TK2",0.599839991186827,0.108109590205271,FALSE
"TLCD3B",0.464430168248299,0.0360138635430432,FALSE
"TMEM100",0.543269882760542,0.1080096880113,FALSE
"TMEM106C",0.471812516285684,0.0384626334590078,FALSE
"TMEM107",0.354753459542089,0.0679036902453254,FALSE
"TMEM11.DT",0.404522626034625,0.0529048734292147,FALSE
"TMEM129",0.372073818610529,0.104032253171023,FALSE
"TMEM140",0.516089342656498,0.104667009792297,FALSE
"TMEM14B.DT",0.386264769515028,0.106381968188078,FALSE
"TMEM191C",0.366772534606837,0.0319865486276315,FALSE
"TMEM201",0.620067446725583,0.240718137726946,TRUE
"TMEM237",0.656111531002709,0.232291679321381,TRUE
"TMEM252",0.364105232110788,0.0183885598792276,FALSE
"TMEM59",0.426372384210328,0.0852220036873152,FALSE
"TMEM88",0.635915308047705,0.19629950033018,TRUE
"TMEM9B",0.403786002109185,0.0796763919740951,FALSE
"TMOD1",0.398039041646538,0.011587405372155,FALSE
"TMPO",0.558227033543785,0.0568004803773015,FALSE
"TMPO.AS1",0.631904015868407,0.0569617062794535,FALSE
"TMPOP2",0.567369885731178,0.101397837586069,FALSE
"TNFRSF1A",0.377815215442096,0.064884047940152,FALSE
"TNS2",0.388946283289138,0.138633612414429,FALSE
"TONSL",0.606884690928326,0.18779606284636,TRUE
"TOP2A",0.92560310598286,0.210010231286858,TRUE
"TOP6BL",0.417343791459426,0.0786534628420954,FALSE
"TOPBP1",0.686506481629402,0.17340997701409,TRUE
"TP73",0.415015118854815,0.0408638143583726,FALSE
"TPGS2",0.472252174788767,0.157455291949762,FALSE
"TPM3",0.475739871528823,0.0840345043233333,FALSE
"TPX2",0.923189300957511,0.247303099640242,TRUE
"TRA2B",0.43922581729974,0.0898732889840434,FALSE
"TRAIP",0.778999494437683,0.18828610582908,TRUE
"TRAM1L1",0.419381148978467,0.076765663501901,FALSE
"TRIM31",0.404050675643543,0.00149521575601633,FALSE
"TRIM45",0.56664067422836,0.187340764288246,FALSE
"TRIM59",0.740091008599703,0.183622525021943,TRUE
"TRIP13",0.872057075833381,0.244764529665697,TRUE
"TRMT6",0.41879045424009,0.0958005384478202,FALSE
"TROAP",0.902785394895695,0.189423453862807,TRUE
"TSC22D3",0.470460152628592,0.114018124079065,FALSE
"TSEN54",0.46557488552975,0.148102490990788,FALSE
"TSPAN31",0.391532969479996,0.158088206795734,FALSE
"TTF2",0.604816231427437,0.168532601996049,TRUE
"TTI1",0.457915432575592,0.139020598182287,FALSE
"TTK",0.912507176006203,0.223300206689335,TRUE
"TUBAP2",0.521848475927589,0.277741850027032,FALSE
"TUBG1",0.59576117671398,0.149651772533887,FALSE
"TULP3",0.399039664198629,0.149256945803834,FALSE
"TWF2.DT",0.530737083496343,0.158707060799629,FALSE
"TXNIP",0.302481015530625,0.100203975241909,FALSE
"TYMS",0.730755937161545,0.176684670681061,TRUE
"UBA2",0.549034254076916,0.180096668826005,FALSE
"UBAP2",0.517478323036683,0.189447971677421,FALSE
"UBE2C",0.844896694081978,0.22966765091624,TRUE
"UBE2D3",0.496607636015241,0.0675482100490416,FALSE
"UBE2QL1",0.450042677385892,0.0915734869304995,FALSE
"UBE2S",0.606206428074006,0.227326586609708,TRUE
"UBE2T",0.802244250980913,0.186326072193735,TRUE
"UBE2Z",0.416396060417799,0.171755483130088,FALSE
"UCK2",0.48405046104761,0.187991913840677,FALSE
"UFSP2",0.385624976166368,0.0287900316347514,FALSE
"UGT8",0.422705896953522,0.0826453650608406,FALSE
"UHRF1",0.867888845342247,0.182761232067852,TRUE
"UNG",0.389859876409532,0.117437242790603,FALSE
"UNK",0.512432461765171,0.139495351398393,FALSE
"UPF3B",0.414108067104875,0.144059710990385,FALSE
"UPK3A",0.428924057010346,0.011454891259132,FALSE
"UQCRC2",0.488949816893372,0.117085115140591,FALSE
"USP1",0.615143644409305,0.228797003195122,TRUE
"USP39",0.472895535406764,0.171702561652687,FALSE
"UTP18",0.453285042478716,0.151217470657611,FALSE
"VHL",0.55165933702001,0.0884819412585542,FALSE
"VIL1",0.388204417005793,0.0499112852008926,FALSE
"VIPR1",0.520974406190396,0.198998339695374,FALSE
"VRK1",0.615269429162008,0.0985770633951937,FALSE
"VWF",0.503334407453108,0.0986198070345531,FALSE
"WASF1",0.530919829076404,0.0822826332511959,FALSE
"WASIR2",0.417567772528777,0.169889595481571,FALSE
"WDHD1",0.856288428723485,0.214406887099315,TRUE
"WDR38",0.31467774092325,0.197268430325263,FALSE
"WDR53",0.356139343444952,0.0906391236381907,FALSE
"WDR62",0.869219038605884,0.184594763616807,TRUE
"WDR76",0.805624052104443,0.135172510807697,FALSE
"WDR88",0.365488301248169,0.0131149619506846,FALSE
"XNDC1N",0.416208606491642,0.00717050301130919,FALSE
"XRCC2",0.8952483707365,0.204124642456641,TRUE
"XRCC3",0.695086795914186,0.0873698733281561,FALSE
"YJEFN3",0.412853388225925,0.00749663344546522,FALSE
"YWHAQ",0.465867633078207,0.253449862538833,FALSE
"ZBTB12",0.635038354638737,0.127108554708999,FALSE
"ZBTB7C",0.460253675702189,0.0733775045198206,FALSE
"ZC2HC1A",0.381133500074582,0.11265024747649,FALSE
"ZC2HC1C",0.444525877316533,0.0983799316102758,FALSE
"ZCCHC3",0.437770409974249,0.0221678253313821,FALSE
"ZFP69B",0.437613345265012,0.112346112568967,FALSE
"ZGRF1",0.545076946335826,0.11512547725093,FALSE
"ZIC2",0.405650119161978,0.0886806215795772,FALSE
"ZIC5",0.47615782454188,0.0870168969720355,FALSE
"ZKSCAN3",0.377052741595249,0.0313357008680164,FALSE
"ZMYM3",0.438076990059568,0.102268774700204,FALSE
"ZMYND10",0.350642240369917,0.0137195091615474,FALSE
"ZNF133",0.406754529297701,0.128053796083209,FALSE
"ZNF18",0.472634341475454,0.166685105697684,FALSE
"ZNF207",0.587382454617565,0.16877047529368,FALSE
"ZNF248",0.461305000349455,0.159716533074895,FALSE
"ZNF273",0.575279074740213,0.130364599661535,FALSE
