"","MM","GS","group"
"COQ10A",0.616861314450528,0.173080727468915,TRUE
"CP",0.530049639365643,0.121372999124799,FALSE
"CPB2",0.826263997840456,0.240262641798479,TRUE
"CPN1",0.599267855455879,0.162164950035669,FALSE
"CPN2",0.849379022189174,0.214454143900902,TRUE
"CPS1",0.636570219027757,0.195448563021723,TRUE
"CPT2",0.663325501682032,0.123585182317605,FALSE
"CRADD",0.696154559506734,0.138071249074554,FALSE
"CRAT",0.681529891857549,0.102323101781627,FALSE
"CREB3L3",0.595484172410553,0.125075839042105,FALSE
"CRY2",0.623744803167676,0.199600096023404,TRUE
"CRYL1",0.79235951866011,0.222544435296488,TRUE
"CTH",0.691646902358761,0.170430440815802,TRUE
"CTSF",0.575824324153436,0.157655744878813,FALSE
"CTXN1",0.587058015013392,0.0883360119519485,FALSE
"CUX2",0.602057051700527,0.232948154471272,TRUE
"CYB5A",0.882473807259155,0.245125764561824,TRUE
"CYP1A2",0.524065484426885,0.0967482166335448,FALSE
"CYP27A1",0.760891535391497,0.226586909307964,TRUE
"CYP2A13",0.529187085136251,0.169450402090336,FALSE
"CYP2A6",0.715486390935626,0.249004723420775,TRUE
"CYP2A7",0.612561438482475,0.218564237426428,TRUE
"CYP2B6",0.709912925451917,0.225970257165679,TRUE
"CYP2C8",0.666909565072744,0.246451596975395,TRUE
"CYP2C9",0.688481083478636,0.286566339702251,TRUE
"CYP2D6",0.70789472053331,0.192127697237097,TRUE
"CYP2J2",0.798006621180379,0.148293579844911,FALSE
"CYP3A4",0.62462270696493,0.217070239667397,TRUE
"CYP3A43",0.598044785248714,0.216902107716171,FALSE
"CYP3A5",0.550705704955565,0.167052406197933,FALSE
"CYP4A11",0.764970078129297,0.268842672473618,TRUE
"CYP4A22",0.798257688832513,0.279474037781806,TRUE
"CYP4F11",0.722386379131927,0.154553466312383,TRUE
"CYP4F12",0.660048953606266,0.091058751220156,FALSE
"CYP4F2",0.808012412137325,0.195036698919743,TRUE
"CYP4F3",0.846629584753998,0.236636203141081,TRUE
"CYP7A1",0.651400662528343,0.264624806570303,TRUE
"CYP8B1",0.812286363315293,0.218824964379519,TRUE
"DAO",0.862516211487572,0.204893820772588,TRUE
"DBH.AS1",0.596518725816402,0.25462936731078,FALSE
"DBN1",0.682814665105885,0.122976551553345,FALSE
"DCAF11",0.726706845515727,0.262041877209126,TRUE
"DCXR",0.803399590955684,0.165786262985022,TRUE
"DCXR.DT",0.726776672906272,0.119520925965015,FALSE
"DDC",0.53438167811421,0.167627443086725,FALSE
"DEPDC7",0.810679353720506,0.218076318447766,TRUE
"DGAT2",0.615853606184399,0.199740276889923,TRUE
"DHCR24",0.593192765306808,0.115653100880306,FALSE
"DHRS1",0.703162237539046,0.289094187745717,TRUE
"DHRS3",0.694792305643362,0.151906229930056,TRUE
"DHRS4",0.645259731115136,0.186458704452189,TRUE
"DHTKD1",0.79512894473748,0.195322244125055,TRUE
"DIAPH1",0.618881356569845,0.145043568586976,FALSE
"DIO1",0.67707313128898,0.202412765426779,TRUE
"DMGDH",0.861048718485329,0.235216987132691,TRUE
"DNAJC25",0.633622345798257,0.094388564346303,FALSE
"DPP4",0.551109091369139,0.175425004635173,FALSE
"DPYS",0.786280050249376,0.285489927914054,TRUE
"DRP2",0.638327794428743,0.174679042147745,TRUE
"DSG1",0.665692935604618,0.161551721559175,TRUE
"DZIP1L",0.656743764167619,0.162811819386604,TRUE
"ECHDC2",0.765419394319903,0.20879809864027,TRUE
"ECHS1",0.72491615845948,0.213105791015572,TRUE
"ECI2",0.741702351903451,0.172370329990077,TRUE
"ECM2",0.615432091686259,0.136036093677394,FALSE
"EHHADH",0.852351653403045,0.232130879748674,TRUE
"ELL2",0.608023513806572,0.213379405909794,TRUE
"ENO2",0.673099644913394,0.198626818572902,TRUE
"ENPEP",0.590639677358959,0.135565187605848,FALSE
"ENPP7",0.699070857965863,0.154242850370541,TRUE
"ENTPD5",0.633418285530964,0.165476456239663,TRUE
"EPHX1",0.762776598711867,0.211354371350536,TRUE
"EPHX2",0.766799228733575,0.206281001290025,TRUE
"ESPN",0.726441497552816,0.205490356459328,TRUE
"ESRP2",0.496953723096438,0.181480456300167,FALSE
"ETFBKMT",0.715186660373898,0.169854145041848,TRUE
"ETFDH",0.667232598892368,0.15978026466144,TRUE
"ETFRF1",0.671231469212874,0.151578063935381,TRUE
"ETNK2",0.759587315301094,0.171403022125706,TRUE
"ETNPPL",0.770382942809021,0.22767333210305,TRUE
"EVA1A",0.674712036232967,0.189347382758819,TRUE
"F10",0.632809017037892,0.156595126821715,TRUE
"F11",0.78458701402103,0.163289710207094,TRUE
"F11.AS1",0.499361571869951,0.142026911316783,FALSE
"F12",0.83799703343934,0.238438721500462,TRUE
"F13B",0.842785427553164,0.274183443905688,TRUE
"F2",0.791147254845068,0.248100578369779,TRUE
"F5",0.738151106726794,0.182947622317924,TRUE
"F7",0.758440229039268,0.244662678911346,TRUE
"F9",0.754158514162416,0.241104753636077,TRUE
"FAAH",0.575342462491386,0.0815052845800556,FALSE
"FABP1",0.515598939742714,0.181749166200788,FALSE
"FAH",0.752443349729536,0.230869229833079,TRUE
"FAM117B",0.665124387117709,0.174968330528845,TRUE
"FAM20A",0.617401825328385,0.19603274003411,TRUE
"FAM210B",0.643208609082952,0.104006793055642,FALSE
"FAXDC2",0.578326705396072,0.224537188723308,FALSE
"FBP1",0.683774229402036,0.239237676065652,TRUE
"FBXO7",0.59284147610725,0.172342466589564,FALSE
"FDX1",0.696051195464135,0.252817908219237,TRUE
"FETUB",0.756864071244447,0.260697740063474,TRUE
"FGA",0.686075696375609,0.221068290227145,TRUE
"FGB",0.602951620953101,0.221062322116157,TRUE
"FGG",0.652576513916606,0.204740559276285,TRUE
"FGGY",0.608447883680902,0.163506881559979,TRUE
"FH",0.660903675803015,0.16511999701719,TRUE
"FHDC1",0.598793516499859,0.19658618587801,FALSE
"FITM1",0.558870938704795,0.173665440994546,FALSE
"FMO3",0.691734803170556,0.227366170794449,TRUE
"FMO4",0.743162068638388,0.184783731176747,TRUE
"FMO5",0.707492589260945,0.211386529562072,TRUE
"FNDC5",0.545238270996082,0.168259352693295,FALSE
"FOXA2",0.598366702837886,0.116531056549065,FALSE
"FRAS1",0.631983592847225,0.114244179418055,FALSE
"FRMD5",0.572130785273631,0.16113281601531,FALSE
"FRRS1",0.628441410834107,0.0543218277184596,FALSE
"FTCD",0.648924248596767,0.281554094186839,TRUE
"FTCDNL1",0.705766803185363,0.138044695700404,FALSE
"FUOM",0.731569828825758,0.209314724637062,TRUE
"FYB2",0.634046846064792,0.188967463189526,TRUE
"G6PC1",0.728680636660268,0.252592500974751,TRUE
"G6PC3",0.576328834950815,0.152292677799721,FALSE
"GADD45A",0.627830054822932,0.139785605698989,FALSE
"GAMT",0.618615337538784,0.214168540294418,TRUE
"GAS2",0.639952565715581,0.191806446559733,TRUE
"GATM",0.668323717945116,0.197016547464461,TRUE
"GBA3",0.661940603523238,0.275605203507613,TRUE
"GBP7",0.666233506847603,0.229147318621557,TRUE
"GC",0.649946094362919,0.175113231627468,TRUE
"GCDH",0.718083051626325,0.216706490262149,TRUE
"GCKR",0.639574446041926,0.13698586674212,FALSE
"GCLC",0.599081042901422,0.117991331398604,FALSE
"GFOD2",0.571541526560263,0.151675961329452,FALSE
"GGCX",0.639282154955693,0.190202761105058,TRUE
